X,Y,OBJECTID,REC_SITE_CN,REC_SITE_ID,REV_DATE,DATA_SOURCE,ACCURACY,TYPE,NAME,DATA_SOURCE_MEMO,METHOD,CFF,FOREST,PUB_DATE,CRC,GlobalID
-105.749629457456,32.9573898034218,4277,11240010413,82047,1970/01/01 00:00:00+00,00,,TRAILHEAD,Trestle Trailhead,, ,921,LIN,2020/07/07 15:11:18+00,BEE8F87BF83C4731,b5886faf-5a7e-4a2f-adc6-ec4ea982f7fd
-105.796328128162,33.4658512907387,4278,,,1970/01/01 00:00:00+00,00,,CAMPING AREA,,, ,924,LIN,2020/07/07 15:11:18+00,5440FB84F8D889E5,c042bba6-8a89-4972-8804-9ef25519450e
-104.809223855471,32.0850240720075,4279,,,1970/01/01 00:00:00+00,00,,OBSERVATION SITE,Fox Vista,,02,66,LIN,2020/07/07 15:11:18+00,DFC80C78943898AA,37bc9dd5-d866-41e2-a0c2-577a748f32d1
-105.798135106859,33.4655262376775,4280,,,1970/01/01 00:00:00+00,00,,CAMPING AREA,,, ,924,LIN,2020/07/07 15:11:18+00,F0BED66A08ABE897,f0652fc7-87ee-41fb-8a35-7cfd043d8fcf
-105.803039197364,33.4639337117399,4281,,,1970/01/01 00:00:00+00,00,,CAMPING AREA,,, ,924,LIN,2020/07/07 15:11:18+00,F8B6B3CB8A805FA5,35cb5645-5ee7-486f-9145-0c9846d8a76b
-105.802145472444,33.4643406886647,4282,,,1970/01/01 00:00:00+00,00,,CAMPING AREA,,, ,924,LIN,2020/07/07 15:11:18+00,C81AD57E99284291,e515e350-3390-4706-b482-dc0d7248ecb6
-105.80030046888,33.4651361698423,4283,,,1970/01/01 00:00:00+00,00,,CAMPING AREA,,, ,924,LIN,2020/07/07 15:11:18+00,DFB9312563F10623,37f34c4a-46d1-41aa-b3f5-3cd64c86978b
-105.722976127541,32.9958825066815,4284,,,1970/01/01 00:00:00+00,00,,CAMPING AREA,,, ,924,LIN,2020/07/07 15:11:18+00,D0735C256D74F382,fdcad0c1-16a9-48fe-ad1c-ed4847672179
-105.795715105245,33.4658803008811,4285,,,1970/01/01 00:00:00+00,00,,CAMPING AREA,,, ,924,LIN,2020/07/07 15:11:18+00,1F00FB2F4AAF0666,f6f22987-adaa-4730-a421-7787c12062d8
-112.032514054718,33.4659781584834,4286,13052010451,95701,2013/12/17 00:00:00+00,01,0,INFO SITE/FEE STATION,Tonto Supervisor's Office ,0,10,,TON,2020/07/14 15:11:50+00,C23B50ED7166B391,1e901663-b619-46da-841b-67feb6c68772
-111.133822261068,33.6706643026686,4287,14307010451,95657,2013/12/17 00:00:00+00,01,0,INFO SITE/FEE STATION,Tonto Basin District Office ,0,10,,TON,2020/07/14 15:11:50+00,F03D66844BC1D288,ddbba418-ca8a-47e1-affb-a95fedebd06f
-110.643127149412,33.5911862022882,4288,5100.002601,95208,2013/12/17 00:00:00+00,01,0,CAMPGROUND,Jones Water ,0,10,,TON,2020/07/14 15:11:50+00,E3C0683ED15CF505,3028c575-5fcb-4563-a26e-b1257b279eee
-111.57712004467,33.5560412055746,4289,4076669010602,"95706
",2013/12/18 00:00:00+00,20,0,PICNIC SITE,Sheeps Crossing,0,08,,TON,2020/07/14 15:11:50+00,D450339335D86957,e97b1ed7-dfa5-426c-830b-ebf4ffa9407f
-111.638262318866,33.8369930411691,4290,5075.002601,95123,2013/12/17 00:00:00+00,01,0,DAY USE AREA,South Cove ,0,10,,TON,2020/07/14 15:11:50+00,20C588FF885C20A9,83c266bd-dc78-4be9-86d9-e6c1ab0406ba
-111.155365760949,33.6705534162627,4291,"5254.002601
",95638,2013/12/17 00:00:00+00,01,0,OBSERVATION SITE,INSPIRATION POINT,0,10,,TON,2020/07/14 15:11:50+00,12F4CCE8FE768AEE,ab9df883-2c9c-4f81-aa21-78e6caaee3a3
-110.574106938981,33.6721056102291,4292,"93493010602
","95215D
",2013/12/18 00:00:00+00,20,0,HORSE CAMP,TIMBER CAMP EQUESTRIAN,0,08,,TON,2020/07/14 15:11:50+00,EE3AE1BB1F2AA5B3,712e4cc1-f33f-424c-8f91-2fd039fe4a33
-110.572042595809,33.6882967454747,4293,"5107.002601
",95215,2013/12/17 00:00:00+00,01,0,GROUP CAMPGROUND,TIMBER CAMP RECREATION SITE,0,10,,TON,2020/07/14 15:11:50+00,4B0B3E652217EEA3,2220cb88-b385-4613-963f-96a80b07a60a
-111.122956415738,33.6669386573335,4294,"11255010451
","95655
",2013/12/18 00:00:00+00,20,0,GROUP CAMPGROUND,FRAZIER GROUP,0,08,,TON,2020/07/14 15:11:50+00,5B1FB3ADB470DE25,b1fe523a-f960-415c-85aa-6b0652152f7d
-111.132934685116,33.6708975097948,4295,"5251.002601
",95635,2013/12/17 00:00:00+00,01,0,INTERPRETIVE SITE,ROOSEVELT LAKE VISITOR CENTER,0,10,,TON,2020/07/14 15:11:50+00,0691BE743A9DFBD0,a0b88379-6313-44ed-922e-35eda02e6207
-111.574038251032,33.5526742551853,4296,"4076356010602
","95705
",2013/12/18 00:00:00+00,20,0,PICNIC SITE,PEBBLE BEACH,0,08,,TON,2020/07/14 15:11:50+00,66B4F7A7F5313335,bfb93d5b-97b7-4d18-bb94-7b170b08ae19
-111.574807840816,33.5544765064996,4297,5130.002601,95316,2013/12/17 00:00:00+00,01,0,PICNIC SITE,Blue Point Recreation Site,0,10,,TON,2020/07/14 15:11:50+00,F1DB8EF48011B3DE,4a5ae08f-847d-4b76-a9f7-b33b96872596
-111.543611640738,33.5947318979252,4298,5136.002601,95322,2013/12/17 00:00:00+00,01,0,BOATING SITE,Pobrecito,0,10,,TON,2020/07/14 15:11:50+00,12FE8BF1608FE9D6,4abb72ba-7d97-417b-975c-ca88fe1357d0
-110.943790655493,34.0995812115128,4299,5052.002601,95516,2013/12/17 00:00:00+00,01,0,INFO SITE/FEE STATION,Pleasant Valley District Office ,0,10,,TON,2020/07/14 15:11:50+00,A337797B39D58E57,a8bd612e-676e-43e3-a648-81ac51e68a71
-111.657854312065,33.5470209901922,4300,5135.002601,95321,2013/12/17 00:00:00+00,01,0,PICNIC SITE,Phon D Sutton Picnic ,0,10,,TON,2020/07/14 15:11:50+00,ECD428524D6F05F5,f7ee80f0-d828-4143-a041-4584f617c1df
-111.644680082181,33.5480666676783,4301,5128.002601,95314,2013/12/17 00:00:00+00,01,0,PICNIC SITE,Coon Bluff ,0,10,,TON,2020/07/14 15:11:50+00,6596819B8029247F,2a8db0e1-3339-48e4-9280-03d199460cac
-111.409831388859,33.5570297747377,4302,5125.002601,95311,2013/12/17 00:00:00+00,01,0,CAMPGROUND,The Point ,0,10,,TON,2020/07/14 15:11:50+00,9DCD4E4410B5A24A,c2ea4f09-7878-4325-8c13-0f2354649020
-111.429352972599,33.5365880620392,4303,5141.002601,95327,2013/12/17 00:00:00+00,01,0,BOATING SITE,Palo Verde Boating,0,10,,TON,2020/07/14 15:11:50+00,4C04A72FF3E52E8D,d983d854-21ac-492c-bdcc-0a6f5cc2b562
-111.425259788801,33.5316233727079,4304,5134.002601,95320,2013/12/17 00:00:00+00,01,0,PICNIC SITE,Boulder Picnic,0,10,,TON,2020/07/14 15:11:50+00,EFCC6CEAA26968BC,be33cf1f-0ab6-400e-be52-d86263a25132
